defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0010470	Supernumerary testes	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/HP_0000998	Hypertrichosis	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/HP_0011069	Increased number of teeth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth
http://purl.obolibrary.org/obo/HP_0004244	Accessory scaphoid	http://purl.obolibrary.org/obo/UBERON_0001427	radiale
http://purl.obolibrary.org/obo/HP_0004249	Accessory lunate	http://purl.obolibrary.org/obo/UBERON_0001428	intermedium
http://purl.obolibrary.org/obo/HP_0004232	Accessory carpal bones	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0430008	Accessory eyelid	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/HP_0002558	Supernumerary nipple	http://purl.obolibrary.org/obo/UBERON_0002030	nipple
http://purl.obolibrary.org/obo/HP_0009799	Supernumerary spleens	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/HP_0005815	Supernumerary ribs	http://purl.obolibrary.org/obo/UBERON_0002228	rib
http://purl.obolibrary.org/obo/HP_0005917	Supernumerary metacarpal bones	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone
http://purl.obolibrary.org/obo/HP_0002946	Supernumerary vertebrae	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra
http://purl.obolibrary.org/obo/HP_0009934	Supernumerary naris	http://purl.obolibrary.org/obo/UBERON_0005928	external naris
http://purl.obolibrary.org/obo/HP_0006114	Multiple palmar creases	http://purl.obolibrary.org/obo/UBERON_0019246	palmar skin crease
http://purl.obolibrary.org/obo/HP_0012132	Erythroid hyperplasia	http://purl.obolibrary.org/obo/CL_0000038	erythroid progenitor cell
http://purl.obolibrary.org/obo/HP_0100828	Increased T cell count	http://purl.obolibrary.org/obo/CL_0000084	T cell
http://purl.obolibrary.org/obo/HP_0100495	Mastocytosis	http://purl.obolibrary.org/obo/CL_0000097	mast cell
http://purl.obolibrary.org/obo/HP_0005404	Increased B cell count	http://purl.obolibrary.org/obo/CL_0000236	B cell
http://purl.obolibrary.org/obo/HP_0001923	Reticulocytosis	http://purl.obolibrary.org/obo/CL_0000558	reticulocyte
http://purl.obolibrary.org/obo/HP_0012311	Monocytosis	http://purl.obolibrary.org/obo/CL_0000576	monocyte
http://purl.obolibrary.org/obo/HP_0031807	Increased basophil count	http://purl.obolibrary.org/obo/CL_0000767	basophil
http://purl.obolibrary.org/obo/HP_0003651	Foam cells	http://purl.obolibrary.org/obo/CL_0000891	foam cell
