defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
HP:0000764	Peripheral axonal degeneration	GO:0030424	axon
HP:0002314	Degeneration of the lateral corticospinal tracts	UBERON:0002589	lateral corticospinal tract
HP:0002352	Leukoencephalopathy	UBERON:0002437	cerebral hemisphere white matter
HP:0002398	Degeneration of anterior horn cells	CL:0000100	motor neuron
HP:0002528	Granulovacuolar degeneration	UBERON:0001954	Ammon's horn
HP:0005102	Cochlear degeneration	UBERON:0001844	cochlea
HP:0005237	Degenerative liver disease	UBERON:0002107	liver
HP:0007009	Central nervous system degeneration	UBERON:0001017	central nervous system
HP:0007132	Pallidal degeneration	UBERON:0001875	globus pallidus
HP:0007705	Corneal degeneration	UBERON:0000964	cornea
HP:0008419	Intervertebral disc degeneration	UBERON:0001066	intervertebral disk
HP:0040140	Degeneration of the striatum	UBERON:0002435	striatum
