defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
HP:0500262	Atrichia	CL:0002559	hair follicle cell
HP:0040218	Reduced natural killer cell count	CL:0000623	natural killer cell
HP:0040013	Decreased mitochondrial number	GO:0005739	mitochondrion
HP:0031808	Decreased basophil count	CL:0000767	basophil
HP:0030305	Decreased number of vertebrae	UBERON:0002412	vertebra
HP:0012312	Monocytopenia	CL:0000576	monocyte
HP:0012133	Erythroid hypoplasia	CL:0000038	erythroid progenitor cell
HP:0010976	B lymphocytopenia	CL:0000236	B cell
HP:0009804	Reduced number of teeth	UBERON:0001091	calcareous tooth
HP:0008165	Decreased proportion circulating T-helper cells	CL:0000912	helper T cell
HP:0007500	Decreased number of sweat glands	UBERON:0001820	sweat gland
HP:0006571	Reduced number of intrahepatic bile ducts	UBERON:0003704	intrahepatic bile duct
HP:0006274	Reduced pancreatic beta cells	CL:0000169	type B pancreatic cell
HP:0005563	Decreased numbers of nephrons	UBERON:0001285	nephron
HP:0005548	Megakaryocytopenia	CL:0000556	megakaryocyte
HP:0005415	Decreased proportion of CD8-positive T cells	CL:0000625	CD8-positive, alpha-beta T cell
HP:0005407	Decreased proportion of CD4-positive T cells	CL:0000492	CD4-positive helper T cell
HP:0005403	Decrease in T cell count	CL:0000084	T cell
HP:0001896	Reticulocytopenia	CL:0000558	reticulocyte
HP:0001875	Neutropenia	CL:0000775	neutrophil
HP:0001873	Thrombocytopenia	CL:0000233	platelet
HP:0001006	Hypotrichosis	UBERON:0001037	strand of hair
HP:0000954	Single transverse palmar crease	UBERON:0019246	palmar skin crease
HP:0000921	Missing ribs	UBERON:0002228	rib
