defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
HP:0006308	Atrophy of alveolar ridges	UBERON:0004103	alveolar ridge
HP:0012444	Brain atrophy	UBERON:0000955	brain
HP:0002340	Caudate atrophy	UBERON:0001873	caudate nucleus
HP:0008278	Cerebellar cortical atrophy	UBERON:0002129	cerebellar cortex
HP:0006855	Cerebellar vermis atrophy	UBERON:0004720	cerebellar vermis
HP:0001272	Cerebellar atrophy	UBERON:0002037	cerebellum
HP:0002120	Cerebral cortical atrophy	UBERON:0000956	cerebral cortex
HP:0007371	Corpus callosum atrophy	UBERON:0002336	corpus callosum
HP:0002048	Renal cortical atrophy	UBERON:0001225	cortex of kidney
HP:0007117	Corticospinal tract atrophy	UBERON:0002707	corticospinal tract
HP:0000648	Optic atrophy	UBERON:0000941	cranial nerve II
HP:0007047	Atrophy of the dentate nucleus	UBERON:0002132	dentate nucleus
HP:0003426	First dorsal interossei muscle atrophy	UBERON:0002988	first dorsal interosseous of manus
HP:0007181	Interosseus muscle atrophy	UBERON:0001502	interosseous muscle of manus
HP:0011473	Villous atrophy	UBERON:0001213	intestinal villus
HP:0001089	Iris atrophy	UBERON:0001769	iris
HP:0012585	Renal atrophy	UBERON:0002113	kidney
HP:0012241	Levator palpebrae superioris atrophy	UBERON:0001604	levator palpebrae superioris
HP:0007373	Motor neuron atrophy	CL:0000100	motor neuron
HP:0008988	Pelvic girdle muscle atrophy	UBERON:0001497	muscle of pelvic girdle
HP:0003797	Limb-girdle muscle atrophy	UBERON:0004480	musculature of limb
HP:0007210	Lower limb amyotrophy	UBERON:0004482	musculature of lower limb
HP:0009130	Hand muscle atrophy	UBERON:0004489	musculature of manus
HP:0003724	Shoulder girdle muscle atrophy	UBERON:0004471	musculature of pectoral girdle
HP:0001465	Amyotrophy involving the shoulder musculature	UBERON:0004476	musculature of shoulder
HP:0009129	Upper limb amyotrophy	UBERON:0004481	musculature of upper limb
HP:0000092	Tubular atrophy	UBERON:0001231	nephron tubule
HP:0001099	Fundus atrophy	UBERON:0003951	ocular fundus
HP:0012037	Pectoralis amyotrophy	UBERON:0001495	pectoral muscle
HP:0009049	Peroneal muscle atrophy	UBERON:0009132	peroneus
HP:0009050	Quadriceps muscle atrophy	UBERON:0001377	quadriceps femoris
HP:0012242	Superior rectus atrophy	UBERON:0006533	rectus extraocular muscle
HP:0040191	Rectus femoris muscle atrophy	UBERON:0001378	rectus femoris
HP:0003202	Skeletal muscle atrophy	UBERON:0018254	skeletal musculature
HP:0004334	Dermal atrophy	UBERON:0002097	skin of body
HP:0030286	Atrophic superior cerebellar peduncle	UBERON:0007709	superior cerebellar peduncle of pons
HP:0002059	Cerebral atrophy	UBERON:0001893	telencephalon
HP:0000029	Testicular atrophy	UBERON:0000473	testis
HP:0003393	Thenar muscle atrophy	UBERON:0014376	thenar muscle
HP:0040287	Axial muscle atrophy	UBERON:0003897	axial muscle
HP:0410170	Hippocampal atrophy	UBERON:0002421	hippocampal formation
HP:0025058	Hypothalamic atrophy	UBERON:0001898	hypothalamus
HP:0045085	Atrophy of masseter muscle	UBERON:0001597	masseter muscle
HP:0410279	Atrophic pituitary gland	UBERON:0000007	pituitary gland
