defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0025522	Elongated chordae tendinae of the mitral valve	http://purl.obolibrary.org/obo/UBERON_0014851	chorda tendinea of left ventricle
http://purl.obolibrary.org/obo/HP_0006424	Elongated radius	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone
http://purl.obolibrary.org/obo/HP_0011933	Elongated superior cerebellar peduncle	http://purl.obolibrary.org/obo/UBERON_0007709	superior cerebellar peduncle of pons
http://purl.obolibrary.org/obo/HP_0000286	Epicanthus	http://purl.obolibrary.org/obo/UBERON_0013766	epicanthal fold
http://purl.obolibrary.org/obo/HP_0000316	Hypertelorism	http://purl.obolibrary.org/obo/UBERON_0010222	anatomical line between pupils
http://purl.obolibrary.org/obo/HP_0010504	Increased length of the tibia	http://purl.obolibrary.org/obo/UBERON_0000979	tibia
http://purl.obolibrary.org/obo/HP_0000890	Long clavicles	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone
http://purl.obolibrary.org/obo/HP_0002831	Long coccyx	http://purl.obolibrary.org/obo/UBERON_0001350	coccyx
http://purl.obolibrary.org/obo/HP_0012299	Long distal phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus
http://purl.obolibrary.org/obo/HP_0400004	Long ear	http://purl.obolibrary.org/obo/UBERON_0001691	external ear
http://purl.obolibrary.org/obo/HP_0004523	Long eyebrows	http://purl.obolibrary.org/obo/UBERON_0010163	eyebrow
http://purl.obolibrary.org/obo/HP_0000527	Long eyelashes	http://purl.obolibrary.org/obo/UBERON_0001702	eyelash
http://purl.obolibrary.org/obo/HP_0000276	Long face	http://purl.obolibrary.org/obo/UBERON_0001456	face
http://purl.obolibrary.org/obo/HP_0003085	Long fibula	http://purl.obolibrary.org/obo/UBERON_0001446	fibula
http://purl.obolibrary.org/obo/HP_0100807	Long fingers	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit
http://purl.obolibrary.org/obo/HP_0001833	Long foot	http://purl.obolibrary.org/obo/UBERON_0002387	pes
http://purl.obolibrary.org/obo/HP_0001847	Long hallux	http://purl.obolibrary.org/obo/UBERON_0003631	pedal digit 1
http://purl.obolibrary.org/obo/HP_0040053	Long lower eyelashes	http://purl.obolibrary.org/obo/UBERON_0019255	lower eyelash
http://purl.obolibrary.org/obo/HP_0010493	Long metacarpals	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone
http://purl.obolibrary.org/obo/HP_0012298	Long middle phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0003864	middle phalanx of manus
http://purl.obolibrary.org/obo/HP_0033142	Long nasal bridge	http://purl.obolibrary.org/obo/UBERON_0001681	nasal bone
http://purl.obolibrary.org/obo/HP_0000472	Long neck	http://purl.obolibrary.org/obo/UBERON_0000974	neck
http://purl.obolibrary.org/obo/HP_0003189	Long nose	http://purl.obolibrary.org/obo/UBERON_0000004	nose
http://purl.obolibrary.org/obo/HP_0011302	Long palm	http://purl.obolibrary.org/obo/UBERON_0008878	palmar part of manus
http://purl.obolibrary.org/obo/HP_0000637	Long palpebral fissure	http://purl.obolibrary.org/obo/UBERON_0001819	palpebral fissure
http://purl.obolibrary.org/obo/HP_0000040	Long penis	http://purl.obolibrary.org/obo/UBERON_0000989	penis
http://purl.obolibrary.org/obo/HP_0006155	Long phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus
http://purl.obolibrary.org/obo/HP_0000343	Long philtrum	http://purl.obolibrary.org/obo/UBERON_0005402	philtrum
http://purl.obolibrary.org/obo/HP_0006127	Long proximal phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0002234	proximal phalanx of manus
http://purl.obolibrary.org/obo/HP_0006040	Long second metacarpal	http://purl.obolibrary.org/obo/UBERON_0003646	metacarpal bone of digit 2
http://purl.obolibrary.org/obo/HP_0004036	Long styloid process of ulna	http://purl.obolibrary.org/obo/UBERON_0011575	styloid process of ulna
http://purl.obolibrary.org/obo/HP_0010511	Long toe	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit
http://purl.obolibrary.org/obo/HP_0003988	Long ulna	http://purl.obolibrary.org/obo/UBERON_0001424	ulna
http://purl.obolibrary.org/obo/HP_0011417	Long umbilical cord	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord
http://purl.obolibrary.org/obo/HP_0007840	Long upper eyelashes	http://purl.obolibrary.org/obo/UBERON_0019254	upper eyelash
http://purl.obolibrary.org/obo/HP_0011341	Long upper lip	http://purl.obolibrary.org/obo/UBERON_0001834	upper lip
http://purl.obolibrary.org/obo/HP_0010810	Long uvula	http://purl.obolibrary.org/obo/UBERON_0001734	palatine uvula
http://purl.obolibrary.org/obo/HP_0009765	Low hanging columella	http://purl.obolibrary.org/obo/UBERON_0008341	columella nasi
http://purl.obolibrary.org/obo/HP_0400000	Tall chin	http://purl.obolibrary.org/obo/UBERON_0008199	chin
http://purl.obolibrary.org/obo/HP_0000506	Telecanthus	http://purl.obolibrary.org/obo/UBERON_0013678	anatomical line between inner canthi
http://purl.obolibrary.org/obo/HP_0006610	Wide intermamillary distance	http://purl.obolibrary.org/obo/UBERON_0013771	line connecting laterally paired nipples
http://purl.obolibrary.org/obo/HP_0001566	Widely-spaced maxillary central incisors	http://purl.obolibrary.org/obo/UBERON_0035116	diastema between upper central incisors
