defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/HP_0012446	Decreased CSF 5-methyltetrahydrofolate concentration	http://purl.obolibrary.org/obo/CHEBI_20612	5-methyltetrahydrofolate	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500234	Decreased CSF alanine concentration	http://purl.obolibrary.org/obo/CHEBI_16449	alanine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0025458	Decreased CSF albumin concentration	http://purl.obolibrary.org/obo/PR_000003918	albumin	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500204	Decreased CSF arginine concentration	http://purl.obolibrary.org/obo/CHEBI_29016	arginine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0040209	Decreased CSF biopterin level	http://purl.obolibrary.org/obo/CHEBI_22881	biopterins	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500201	Decreased CSF glutamate concentration	http://purl.obolibrary.org/obo/CHEBI_18237	glutamic acid	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500198	Decreased CSF glutamine concentration	http://purl.obolibrary.org/obo/CHEBI_28300	glutamine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500237	Decreased CSF histidine concentration	http://purl.obolibrary.org/obo/CHEBI_27570	histidine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500194	Decreased CSF isoleucine concentration	http://purl.obolibrary.org/obo/CHEBI_24898	isoleucine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500190	Decreased CSF leucine concentration	http://purl.obolibrary.org/obo/CHEBI_25017	leucine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500207	Decreased CSF lysine concentration	http://purl.obolibrary.org/obo/CHEBI_25094	lysine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0040205	Decreased CSF neopterin level	http://purl.obolibrary.org/obo/CHEBI_25500	neopterins	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500224	Decreased CSF phenylalanine concentration	http://purl.obolibrary.org/obo/CHEBI_28044	phenylalanine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0025457	Decreased CSF protein	http://purl.obolibrary.org/obo/CHEBI_36080	protein	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500228	Decreased CSF serine concentration	http://purl.obolibrary.org/obo/CHEBI_17822	serine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500213	Decreased CSF threonine concentration	http://purl.obolibrary.org/obo/CHEBI_26986	threonine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500221	Decreased CSF tyrosine concentration	http://purl.obolibrary.org/obo/CHEBI_18186	tyrosine	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0500188	Decreased CSF valine concentration	http://purl.obolibrary.org/obo/CHEBI_33575	carboxylic acid	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0003233	Decreased HDL cholesterol concentration	http://purl.obolibrary.org/obo/CHEBI_47775	high-density lipoprotein cholesterol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0003563	Decreased LDL cholesterol concentration	http://purl.obolibrary.org/obo/CHEBI_47774	low-density lipoprotein cholesterol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0031243	Decreased VLDL cholesterol concentration	http://purl.obolibrary.org/obo/CHEBI_47773	very-low-density lipoprotein cholesterol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0045061	Decreased carnitine level in liver	http://purl.obolibrary.org/obo/CHEBI_17126	carnitine	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/HP_0002920	Decreased circulating ACTH level	http://purl.obolibrary.org/obo/CHEBI_3892	corticotropin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0410054	Decreased circulating GABA concentration	http://purl.obolibrary.org/obo/CHEBI_16865	gamma-aminobutyric acid	http://purl.obolibrary.org/obo/UBERON_0001977	blood serum
http://purl.obolibrary.org/obo/HP_0004319	Decreased circulating aldosterone level	http://purl.obolibrary.org/obo/CHEBI_27584	aldosterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0012053	Decreased circulating calcifediol concentration	http://purl.obolibrary.org/obo/CHEBI_17933	calcidiol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0010837	Decreased circulating ceruloplasmin concentration	http://purl.obolibrary.org/obo/PR_P00450	ceruloplasmin (human)	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0011967	Decreased circulating copper concentration	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0032363	Decreased circulating corticosterone level	http://purl.obolibrary.org/obo/CHEBI_16827	corticosterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0008163	Decreased circulating cortisol level	http://purl.obolibrary.org/obo/CHEBI_17650	cortisol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0032210	Decreased circulating free T3	http://purl.obolibrary.org/obo/CHEBI_18258	3,3',5-triiodo-L-thyronine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0410343	Decreased circulating heparan sulfate level	http://purl.obolibrary.org/obo/CHEBI_28815	heparan sulfate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0500140	Decreased circulating hydroxyproline concentration	http://purl.obolibrary.org/obo/CHEBI_18095	trans-4-hydroxy-L-proline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0030344	Decreased circulating luteinizing hormone level	http://purl.obolibrary.org/obo/CHEBI_81568	Luteinizing hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0008233	Decreased circulating progesterone	http://purl.obolibrary.org/obo/CHEBI_17026	progesterone	http://purl.obolibrary.org/obo/UBERON_0001977	blood serum
http://purl.obolibrary.org/obo/HP_0003351	Decreased circulating renin level	http://purl.obolibrary.org/obo/PR_000013883	renin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0030689	Decreased glucagon level	http://purl.obolibrary.org/obo/PR_000007891	pro-glucagon	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0410179	Decreased glucose-6-phosphate dehydrogenase level in blood	http://purl.obolibrary.org/obo/PR_000007749	glucose-6-phosphate 1-dehydrogenase	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/HP_0410190	Decreased glucose-6-phosphate dehydrogenase level in leukocytes	http://purl.obolibrary.org/obo/PR_000007749	glucose-6-phosphate 1-dehydrogenase	http://purl.obolibrary.org/obo/CL_0000738	leukocyte
http://purl.obolibrary.org/obo/HP_0410188	Decreased glucose-6-phosphate dehydrogenase level in red blood cells	http://purl.obolibrary.org/obo/PR_000007749	glucose-6-phosphate 1-dehydrogenase	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte
