defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0005422	Absence of CD8-positive T cells	http://purl.obolibrary.org/obo/CL_0000625	CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/HP_0002849	Absence of lymph node germinal center	http://purl.obolibrary.org/obo/UBERON_0009039	lymph node germinal center
http://purl.obolibrary.org/obo/HP_0005255	Absence of pectoralis minor muscle	http://purl.obolibrary.org/obo/UBERON_0001100	pectoralis minor
http://purl.obolibrary.org/obo/HP_0007485	Absence of subcutaneous fat	http://purl.obolibrary.org/obo/UBERON_0002190	subcutaneous adipose tissue
http://purl.obolibrary.org/obo/HP_0005134	Absence of the pulmonary valve	http://purl.obolibrary.org/obo/UBERON_0002146	pulmonary valve
http://purl.obolibrary.org/obo/HP_0010305	Absence of the sacrum	http://purl.obolibrary.org/obo/UBERON_0003690	fused sacrum
http://purl.obolibrary.org/obo/HP_0011234	Absent antihelix	http://purl.obolibrary.org/obo/UBERON_0016466	antihelix
http://purl.obolibrary.org/obo/HP_0011249	Absent antitragus	http://purl.obolibrary.org/obo/UBERON_0016467	antitragus
http://purl.obolibrary.org/obo/HP_0006681	Absent atrioventricular node	http://purl.obolibrary.org/obo/UBERON_0002352	atrioventricular node
http://purl.obolibrary.org/obo/HP_0002221	Absent axillary hair	http://purl.obolibrary.org/obo/UBERON_0013699	strand of axillary hair
http://purl.obolibrary.org/obo/HP_0031783	Absent coronary sinus	http://purl.obolibrary.org/obo/UBERON_0005438	coronary sinus
http://purl.obolibrary.org/obo/HP_0005807	Absent distal phalanges	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus
http://purl.obolibrary.org/obo/HP_0010577	Absent epiphyses	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis
http://purl.obolibrary.org/obo/HP_0009686	Absent epiphyses of the thumb	http://purl.obolibrary.org/obo/UBERON_0001463	manual digit 1
http://purl.obolibrary.org/obo/HP_0005456	Absent ethmoidal sinuses	http://purl.obolibrary.org/obo/UBERON_0002453	ethmoid sinus
http://purl.obolibrary.org/obo/HP_0000042	Absent external genitalia	http://purl.obolibrary.org/obo/UBERON_0004176	external genitalia
http://purl.obolibrary.org/obo/HP_0007886	Absent extraocular muscles	http://purl.obolibrary.org/obo/UBERON_0001601	extra-ocular muscle
http://purl.obolibrary.org/obo/HP_0002223	Absent eyebrow	http://purl.obolibrary.org/obo/UBERON_0010163	eyebrow
http://purl.obolibrary.org/obo/HP_0000561	Absent eyelashes	http://purl.obolibrary.org/obo/UBERON_0001702	eyelash
http://purl.obolibrary.org/obo/HP_0002550	Absent facial hair	http://purl.obolibrary.org/obo/UBERON_0010171	strand of hair of face
http://purl.obolibrary.org/obo/HP_0200104	Absent fifth fingernail	http://purl.obolibrary.org/obo/UBERON_0011277	nail of manual digit 5
http://purl.obolibrary.org/obo/HP_0200105	Absent fifth toenail	http://purl.obolibrary.org/obo/UBERON_0011282	nail of pedal digit 5
http://purl.obolibrary.org/obo/HP_0001817	Absent fingernail	http://purl.obolibrary.org/obo/UBERON_0009565	nail of manual digit
http://purl.obolibrary.org/obo/HP_0011301	Absent foot	http://purl.obolibrary.org/obo/UBERON_0001445	skeleton of pes
http://purl.obolibrary.org/obo/HP_0005632	Absent forearm	http://purl.obolibrary.org/obo/UBERON_0002386	forelimb zeugopod
http://purl.obolibrary.org/obo/HP_0003953	Absent forearm bone	http://purl.obolibrary.org/obo/UBERON_0003466	forelimb zeugopod bone
http://purl.obolibrary.org/obo/HP_0011467	Absent gallbladder	http://purl.obolibrary.org/obo/UBERON_0002110	gallbladder
http://purl.obolibrary.org/obo/HP_0006591	Absent glenoid fossa	http://purl.obolibrary.org/obo/UBERON_0006657	glenoid fossa
http://purl.obolibrary.org/obo/HP_0002298	Absent hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/HP_0004050	Absent hand	http://purl.obolibrary.org/obo/UBERON_0001442	skeleton of manus
http://purl.obolibrary.org/obo/HP_0011385	Absent internal auditory canal	http://purl.obolibrary.org/obo/UBERON_0011859	internal acoustic meatus
http://purl.obolibrary.org/obo/HP_0008702	Absent internal genitalia	http://purl.obolibrary.org/obo/UBERON_0004175	internal genitalia
http://purl.obolibrary.org/obo/HP_0007646	Absent lower eyelashes	http://purl.obolibrary.org/obo/UBERON_0019255	lower eyelash
http://purl.obolibrary.org/obo/HP_0011455	Absent malleus	http://purl.obolibrary.org/obo/UBERON_0001689	malleus bone
http://purl.obolibrary.org/obo/HP_0012761	Absent mastoid	http://purl.obolibrary.org/obo/UBERON_0011220	mastoid process of temporal bone
http://purl.obolibrary.org/obo/HP_0007265	Absent mesencephalon	http://purl.obolibrary.org/obo/UBERON_0001891	midbrain
http://purl.obolibrary.org/obo/HP_0009196	Absent metacarpal epiphyses	http://purl.obolibrary.org/obo/UBERON_0004390	epiphysis of metacarpal bone
http://purl.obolibrary.org/obo/HP_0012555	Absent nail of hallux	http://purl.obolibrary.org/obo/UBERON_0011278	nail of pedal digit 1
http://purl.obolibrary.org/obo/HP_0100596	Absent nares	http://purl.obolibrary.org/obo/UBERON_0005928	external naris
http://purl.obolibrary.org/obo/HP_0005285	Absent nasal bridge	http://purl.obolibrary.org/obo/UBERON_0008340	nasal bridge
http://purl.obolibrary.org/obo/HP_0005273	Absent nasal septal cartilage	http://purl.obolibrary.org/obo/UBERON_0003407	cartilage of nasal septum
http://purl.obolibrary.org/obo/HP_0040219	Absent natural killer cells	http://purl.obolibrary.org/obo/CL_0000623	natural killer cell
http://purl.obolibrary.org/obo/HP_0002561	Absent nipple	http://purl.obolibrary.org/obo/UBERON_0002030	nipple
http://purl.obolibrary.org/obo/HP_0002689	Absent paranasal sinuses	http://purl.obolibrary.org/obo/UBERON_0001825	paranasal sinus
http://purl.obolibrary.org/obo/HP_0005093	Absent proximal radial epiphyses	http://purl.obolibrary.org/obo/UBERON_0004413	proximal epiphysis of radius
http://purl.obolibrary.org/obo/HP_0002555	Absent pubic hair	http://purl.obolibrary.org/obo/UBERON_0013698	strand of pubic hair
http://purl.obolibrary.org/obo/HP_0004960	Absent pulmonary artery	http://purl.obolibrary.org/obo/UBERON_0002012	pulmonary artery
http://purl.obolibrary.org/obo/HP_0003974	Absent radius	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone
http://purl.obolibrary.org/obo/HP_0007980	Absent retinal pigment epithelium	http://purl.obolibrary.org/obo/UBERON_0001782	pigmented layer of retina
http://purl.obolibrary.org/obo/HP_0011835	Absent scaphoid	http://purl.obolibrary.org/obo/UBERON_0001427	radiale
http://purl.obolibrary.org/obo/HP_0410400	Absent sebaceous glands	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/HP_0001331	Absent septum pellucidum	http://purl.obolibrary.org/obo/UBERON_0004714	septum pellucidum
http://purl.obolibrary.org/obo/HP_0011456	Absent stapes	http://purl.obolibrary.org/obo/UBERON_0001687	stapes bone
