defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0040286	Abnormal axial muscle morphology	http://purl.obolibrary.org/obo/UBERON_0003897	axial muscle
http://purl.obolibrary.org/obo/HP_0012501	Abnormal brainstem white matter morphology	http://purl.obolibrary.org/obo/UBERON_0014891	brainstem white matter
http://purl.obolibrary.org/obo/HP_0002683	Abnormal calvaria morphology	http://purl.obolibrary.org/obo/UBERON_0004339	vault of skull
http://purl.obolibrary.org/obo/HP_0001191	Abnormal carpal morphology	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0003889	Abnormal deltoid tuberosity morphology	http://purl.obolibrary.org/obo/UBERON_0002498	deltopectoral crest
http://purl.obolibrary.org/obo/HP_0006486	Abnormal dental root morphology	http://purl.obolibrary.org/obo/UBERON_0003677	tooth root
http://purl.obolibrary.org/obo/HP_0011297	Abnormal digit morphology	http://purl.obolibrary.org/obo/UBERON_0002544	digit
http://purl.obolibrary.org/obo/HP_0000811	Abnormal external genitalia	http://purl.obolibrary.org/obo/UBERON_0004176	external genitalia
http://purl.obolibrary.org/obo/HP_0040072	Abnormal forearm bone morphology	http://purl.obolibrary.org/obo/UBERON_0003466	forelimb zeugopod bone
http://purl.obolibrary.org/obo/HP_0010456	Abnormal greater sciatic notch morphology	http://purl.obolibrary.org/obo/UBERON_0014411	greater sciatic notch
http://purl.obolibrary.org/obo/HP_0001595	Abnormal hair morphology	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/HP_0010721	Abnormal hair whorl	http://purl.obolibrary.org/obo/UBERON_0014381	whorl of hair
http://purl.obolibrary.org/obo/HP_3000051	Abnormal hyoglossus muscle morphology	http://purl.obolibrary.org/obo/UBERON_0001572	hyoglossus muscle
http://purl.obolibrary.org/obo/HP_3000053	Abnormal hypopharynx morphology	http://purl.obolibrary.org/obo/UBERON_0001051	hypopharynx
http://purl.obolibrary.org/obo/HP_0000812	Abnormal internal genitalia	http://purl.obolibrary.org/obo/UBERON_0004175	internal genitalia
http://purl.obolibrary.org/obo/HP_0005108	Abnormal intervertebral disk morphology	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk
http://purl.obolibrary.org/obo/HP_0007905	Abnormal iris vasculature	http://purl.obolibrary.org/obo/UBERON_0004118	vasculature of iris
http://purl.obolibrary.org/obo/HP_0008048	Abnormal line of Schwalbe morphology	http://purl.obolibrary.org/obo/UBERON_0011918	line of Schwalbe
http://purl.obolibrary.org/obo/HP_0011441	Abnormal medulla oblongata morphology	http://purl.obolibrary.org/obo/UBERON_0001896	medulla oblongata
